conversation_id,timestamp,username,question,is_synthetic,test_run_id,evaluation_id,response_side,model_name,score_accuracy,score_completeness,score_detail,score_usefulness,score_satisfaction,comment,rubric_version,created_at,cost,response_time
328,2026-07-20 12:42:58,ตุลาการศาลปกครอง - ศาลปกครอง,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2270,right,Claude,4,4,4,4,4,คำตอบขวามีการจัดรูปแบบที่ชัดเจนและอ่านง่ายกว่า แบ่งหัวข้อเป็นขั้นตอนหลัก กรณีข้อขัดข้อง และข้อแนะนำเพิ่มเติม มีการอ้างอิงข้อความจากหลักฐานโดยตรง และมีการแจ้งเตือนอย่างชัดเจนว่าข้อมูลครอบคลุมเพียงบางขั้นตอน ซึ่งสะท้อนความซื่อสัตย์ต่อขอบเขตของหลักฐาน แต่เนื้อหาโดยรวมไม่ต่างจากคำตอบซ้ายมากนัก,synthetic-judge-v1,2026-07-20 12:42:58,0.33120499999999997,12.82759976387024
329,2026-07-20 12:43:18,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองสูงสุด,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2271,left,Gemini,3,3,2,3,3,คำตอบซ้ายอ้างอิงมาตรา 49 และระบุหลักการนับอายุความจากวันยื่นฟ้องครั้งแรกได้ถูกต้องตามหลักฐาน แต่ขาดรายละเอียดเรื่องระยะเวลาที่เป็นตัวเลขชัดเจน (เช่น กี่วัน) ซึ่งหลักฐานที่ให้มาก็ไม่ได้ระบุไว้ การอธิบายค่อนข้างสั้นและไม่เป็นระบบ แต่ไม่มีการแต่งเติมข้อมูลที่ไม่มีในหลักฐาน,synthetic-judge-v1,2026-07-20 12:43:18,0.08046266666666667,4.028888702392578
329,2026-07-20 12:43:18,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองสูงสุด,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2272,right,Claude,3,3,3,3,3,คำตอบขวามีการจัดรูปแบบดีกว่า ใช้ตารางและหัวข้อชัดเจน อ้างอิงมาตรา 49 และหลักการนับอายุความจากวันยื่นฟ้องครั้งแรกได้ถูกต้อง รวมถึงระบุกรณีคำฟ้องไม่ครบถ้วนและกรณีมอบฉันทะ แต่ยังขาดข้อมูลระยะเวลาที่เป็นตัวเลขเช่นกัน เนื่องจากหลักฐานไม่ได้ระบุ ความครบถ้วนและรายละเอียดดีกว่าฝั่งซ้ายเล็กน้อย,synthetic-judge-v1,2026-07-20 12:43:18,0.3829000000000001,14.603387594223022
330,2026-07-20 12:43:20,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - ศาลปกครอง,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2273,left,Gemini,5,4,3,4,4,คำตอบถูกต้องตรงประเด็น อ้างอิงหลักการจากหลักฐานได้ครบ แต่ไม่ได้อธิบายเหตุผลเชิงระบบว่าทำไมจึงไม่บังคับ (ตุลาการแสวงหาข้อเท็จจริงเอง) ทำให้ขาดความลึกในการอธิบาย,synthetic-judge-v1,2026-07-20 12:43:20,0.06740533333333333,2.9044604301452637
330,2026-07-20 12:43:20,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - ศาลปกครอง,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2274,right,Claude,5,5,5,5,5,คำตอบถูกต้อง ครบถ้วน และอธิบายเหตุผลสำคัญจากหลักฐานได้ชัดเจน คือตุลาการมีหน้าที่แสวงหาข้อเท็จจริงเองและเปิดโอกาสให้คู่กรณีโต้แย้ง การจัดรูปแบบช่วยให้อ่านง่ายและเป็นประโยชน์ต่อประชาชนมาก,synthetic-judge-v1,2026-07-20 12:43:20,0.3373649999999999,11.67858338356018
331,2026-07-20 12:43:21,ตุลาการศาลปกครอง - ศาลปกครอง,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2275,left,Gemini,4,3,3,3,3,ตอบถูกต้องว่าคดีละเลยหน้าที่อยู่ในอำนาจศาลปกครอง และแนะนำขั้นตอนการยื่นคำร้องได้พอใช้ แต่อ้างชื่อกฎหมายว่า 'พระราชบัญญัติระเบียบข้อปรับปรุงปกครอง พ.ศ. 2542' ซึ่งไม่ถูกต้อง ทำให้ความน่าเชื่อถือลดลง นอกจากนี้ยังขาดการอธิบายลักษณะของการละเลยหน้าที่ที่ชัดเจน และไม่ได้กล่าวถึงข้อยกเว้นกรณีศาลชำนัญพิเศษ,synthetic-judge-v1,2026-07-20 12:43:21,0.08235733333333335,6.958477735519409
331,2026-07-20 12:43:21,ตุลาการศาลปกครอง - ศาลปกครอง,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2276,right,Claude,4,4,4,4,4,ตอบถูกต้องและครบถ้วนกว่า มีการอธิบายลักษณะของคดีละเลยหน้าที่พร้อมตัวอย่างที่เข้าใจง่าย ระบุหลักเกณฑ์การเลือกศาลปกครองชั้นต้นตามภูมิลำเนาหรือมูลคดี และมีข้อควรระวังเรื่องศาลชำนัญพิเศษ ไม่มีการแต่งชื่อกฎหมายผิด การจัดรูปแบบอ่านง่าย มีประโยชน์ต่อประชาชนมากกว่า,synthetic-judge-v1,2026-07-20 12:43:21,0.39445,16.329010009765625
332,2026-07-20 12:43:49,พนักงานคดีปกครอง (ชำนาญการ) - สำนักวิจัยและวิชาการ,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2277,left,Gemini,4,4,3,4,4,คำตอบซ้ายตอบตรงประเด็น ครอบคลุมองค์ประกอบหลักจากหลักฐาน ได้แก่ คำฟ้อง สำเนาคำฟ้อง สำเนาพยานหลักฐาน และลายมือชื่อ แต่ขาดรายละเอียดองค์ประกอบอื่นของคำฟ้องที่กฎหมายกำหนด เช่น ชื่อผู้ถูกฟ้อง เหตุแห่งการฟ้อง คำขอ ซึ่งไม่ปรากฏในหลักฐานที่ให้มาเช่นกัน การนำเสนอเป็นรายการชัดเจน อ่านง่าย มีคำแนะนำให้ตรวจสอบเพิ่มเติม,synthetic-judge-v1,2026-07-20 12:43:49,0.07280933333333334,3.641248941421509
332,2026-07-20 12:43:49,พนักงานคดีปกครอง (ชำนาญการ) - สำนักวิจัยและวิชาการ,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2278,right,Claude,4,4,4,4,4,คำตอบขวามีเนื้อหาเหมือนคำตอบซ้ายในแง่ความถูกต้องและความครบถ้วนจากหลักฐาน แต่มีการจัดรูปแบบดีกว่า แบ่งหมวดหมู่ชัดเจน มีส่วนข้อควรระวังเรื่องการถอนคำฟ้องซึ่งมาจากหลักฐานจริง เพิ่มคุณค่าให้ผู้อ่าน อย่างไรก็ตามเนื้อหาหลักยังจำกัดตามหลักฐานที่ให้มา ไม่ได้แต่งเพิ่มเติม,synthetic-judge-v1,2026-07-20 12:43:49,0.348495,12.868903160095215
333,2026-07-20 12:43:49,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองในภูมิภาค,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2279,left,Gemini,4,3,3,4,3,คำตอบซ้ายถูกต้องตามหลักฐาน อธิบายความหมายและเงื่อนไขได้ชัดเจน แต่ระบุเพียง 2 เงื่อนไขจากที่หลักฐานระบุว่ามี 3 ข้อ ทำให้ขาดความครบถ้วน ไม่มีตัวอย่างประกอบ แต่โดยรวมอ่านง่ายและเป็นประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:43:49,0.07982800000000001,5.699598073959351
333,2026-07-20 12:43:49,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองในภูมิภาค,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2280,right,Claude,4,4,4,4,4,คำตอบขวาครบถ้วนกว่า มีการจัดหมวดหมู่ชัดเจน ระบุครบ 3 เงื่อนไขและยอมรับอย่างซื่อสัตย์ว่าข้อที่ 3 ข้อมูลไม่ครบในหลักฐาน มีตัวอย่างที่เป็นรูปธรรมช่วยให้เข้าใจง่าย และแนะนำช่องทางสอบถามเพิ่มเติม ทำให้มีประโยชน์ต่อประชาชนมากกว่า,synthetic-judge-v1,2026-07-20 12:43:49,0.400505,15.958502531051636
334,2026-07-20 12:43:52,ตุลาการศาลปกครอง - ศาลปกครอง,หากหน่วยงานรัฐไม่ตอบหนังสือร้องเรียน ประชาชนมีช่องทางตามกฎหมายปกครองอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2281,left,Gemini,5,5,4,5,4,คำตอบถูกต้องครบถ้วนตามหลักฐาน ครอบคลุมทั้ง 3 ประเด็นหลัก ได้แก่ การรอ 90 วัน การฟ้องศาลปกครองภายใน 90 วันหลังพ้นกำหนด และการขอคำปรึกษาจากอัยการสูงสุด รวมถึงกรณีที่ได้รับคำชี้แจงแต่ไม่มีเหตุผล การนำเสนอเป็นข้อๆ อ่านง่าย แต่ขาดการจัดระเบียบที่ชัดเจนเท่าคำตอบขวา,synthetic-judge-v1,2026-07-20 12:43:52,0.09604933333333335,5.54237961769104
334,2026-07-20 12:43:52,ตุลาการศาลปกครอง - ศาลปกครอง,หากหน่วยงานรัฐไม่ตอบหนังสือร้องเรียน ประชาชนมีช่องทางตามกฎหมายปกครองอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2282,right,Claude,5,5,5,5,5,คำตอบถูกต้องครบถ้วนตามหลักฐานทุกประเด็น มีการจัดรูปแบบที่ชัดเจนด้วย Markdown แยกหัวข้อย่อย เงื่อนไขระยะเวลา ช่องทางดำเนินการ และข้อควรทราบเพิ่มเติม รวมถึงตารางช่องทางติดต่อ ทำให้ประชาชนเข้าใจและนำไปใช้ได้ง่ายที่สุด,synthetic-judge-v1,2026-07-20 12:43:52,0.416185,16.105929374694824
335,2026-07-20 12:44:12,พนักงานคดีปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองกลาง,ประชาชนในจังหวัดเชียงใหม่ต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2283,left,Gemini,3,3,3,3,3,ระบุชื่อศาลปกครองเชียงใหม่ถูกต้องตามหลักฐาน แต่ข้อมูลติดต่อ (ที่อยู่ โทรศัพท์ เว็บไซต์ย่อย) ไม่ปรากฏในหลักฐานที่ให้มา จึงเป็นการเพิ่มข้อมูลที่ไม่มีในหลักฐาน ซึ่งอาจถูกหรือผิดก็ได้ ลดความน่าเชื่อถือด้านความถูกต้อง อย่างไรก็ตามตอบตรงประเด็นและมีประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:44:12,0.07041066666666668,3.2576904296875
335,2026-07-20 12:44:12,พนักงานคดีปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองกลาง,ประชาชนในจังหวัดเชียงใหม่ต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2284,right,Claude,3,3,3,3,3,เนื้อหาเหมือนคำตอบซ้ายทุกประการ ระบุชื่อศาลถูกต้อง แต่ข้อมูลช่องทางติดต่อไม่มีในหลักฐานที่ให้ จึงมีความเสี่ยงด้านความถูกต้องเช่นเดียวกัน คะแนนเท่ากันทุกมิติ,synthetic-judge-v1,2026-07-20 12:44:12,0.27902,10.39572525024414
336,2026-07-20 12:44:27,เจ้าหน้าที่ศาลปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองสูงสุด,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2285,left,Gemini,4,4,3,4,3,คำตอบซ้ายมีความถูกต้องตามหลักฐาน ครอบคลุมขั้นตอนหลักคือการอุทธรณ์ก่อนแล้วจึงฟ้องคดี อ้างมาตรา 9 วรรคหนึ่ง (1) และมาตรา 50 ได้ถูกต้อง แต่การนำเสนอเป็นข้อๆ ธรรมดา ขาดการจัดลำดับขั้นตอนที่ชัดเจน และข้อ 1 อธิบายผิดเล็กน้อยว่าอุทธรณ์กับ 'หน่วยงานที่ออกคำสั่ง' ซึ่งไม่ตรงกับหลักฐานที่ระบุ รายละเอียดพอใช้ได้แต่ไม่โดดเด่น,synthetic-judge-v1,2026-07-20 12:44:27,0.08731333333333334,4.919520378112793
336,2026-07-20 12:44:27,เจ้าหน้าที่ศาลปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองสูงสุด,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2286,right,Claude,4,4,4,4,4,คำตอบขวามีความถูกต้องตามหลักฐาน ครอบคลุมขั้นตอนการอุทธรณ์และการฟ้องคดี อ้างมาตราได้ถูกต้อง การจัดรูปแบบด้วย Markdown ทำให้อ่านง่าย มีแผนภาพลำดับขั้นตอนที่ชัดเจน และระบุข้อยกเว้นกรณีคำสั่งให้ประโยชน์แก่ผู้รับ เนื้อหาครบถ้วนและเป็นประโยชน์ต่อประชาชนมากกว่าคำตอบซ้าย แม้เนื้อหาจริงๆ จะไม่ต่างกันมากนัก,synthetic-judge-v1,2026-07-20 12:44:27,0.41944,17.717419385910034
337,2026-07-20 12:44:33,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2287,left,Gemini,4,3,3,4,3,คำตอบซ้ายถูกต้องตามหลักฐาน อ้างอิงข้อ 41/2 ได้ถูกต้อง แต่ขาดรายละเอียดสำคัญเรื่องสิทธิภายใน 15 วันหลังศาลไม่อนุญาต และไม่ได้อธิบายเงื่อนไขที่ศาลจะพิจารณา (ข้ออ้างเพียงพอ/เหตุผลอันสมควร) ส่วนคำอธิบาย 'ทุนทรัพย์' เป็นการเพิ่มเติมที่ไม่มีในหลักฐาน,synthetic-judge-v1,2026-07-20 12:44:33,0.091644,6.687382698059082
337,2026-07-20 12:44:33,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2288,right,Claude,4,5,5,5,5,คำตอบขวาครบถ้วนและละเอียดมาก ครอบคลุมทุกประเด็นในหลักฐาน ทั้งหลักเกณฑ์ เงื่อนไขการยกเว้น ขั้นตอน และสิทธิ 15 วันหลังศาลไม่อนุญาต อ้างอิงข้อ 41/2 ถูกต้อง การจัดรูปแบบตารางและหัวข้อช่วยให้อ่านง่าย เป็นประโยชน์ต่อประชาชนสูง,synthetic-judge-v1,2026-07-20 12:44:33,0.5440050000000001,26.922606945037842
338,2026-07-20 12:44:42,พนักงานคดีปกครอง (เชี่ยวชาญ) - สำนักส่งเสริมงานคดีปกครอง,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2289,left,Gemini,4,4,3,4,4,คำตอบซ้ายสรุปขั้นตอนได้ถูกต้องตามหลักฐานที่มี ครอบคลุมทั้งการเลือกศาล กรอกข้อมูล ชำระเงิน และกรณีข้อขัดข้อง มีการแนะนำช่องทางติดต่อ 1355 และมีคำเตือนว่าเป็นเพียงแนวทางเบื้องต้น แต่รูปแบบการนำเสนอเป็นข้อความธรรมดา อ่านง่ายพอสมควร ไม่มีการแต่งเติมข้อมูลที่ไม่มีในหลักฐาน,synthetic-judge-v1,2026-07-20 12:44:42,0.07518,4.4720299243927
338,2026-07-20 12:44:42,พนักงานคดีปกครอง (เชี่ยวชาญ) - สำนักส่งเสริมงานคดีปกครอง,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2290,right,Claude,4,4,4,4,4,คำตอบขวามีเนื้อหาเหมือนคำตอบซ้ายแต่จัดรูปแบบดีกว่า มีหัวข้อชัดเจน แยกส่วนกรณีข้อขัดข้องออกมาเด่นชัด มีการอ้างเว็บไซต์ศาลปกครองเพิ่มเติม และมีคำเตือนท้ายคำตอบ การใช้ Markdown ช่วยให้อ่านง่ายและเป็นระบบมากขึ้น เนื้อหาถูกต้องตามหลักฐานที่มีและไม่แต่งเติมข้อมูลเกินจริง,synthetic-judge-v1,2026-07-20 12:44:42,0.34923000000000004,14.425865650177002
339,2026-07-20 12:44:59,เจ้าหน้าที่ศาลปกครอง (เชี่ยวชาญ) - สำนักวิจัยและวิชาการ,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2291,left,Gemini,4,3,3,3,3,คำตอบซ้ายตอบถูกต้องว่าคดีละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครอง และแนะนำให้ติดต่อ 1355 ซึ่งดี แต่ขาดรายละเอียดว่ากรณีใดบ้างที่ไม่อยู่ในอำนาจศาลปกครอง และไม่ได้อ้างอิงหลักฐานที่ให้มาอย่างชัดเจน เนื้อหาค่อนข้างสั้นและกว้าง ไม่ได้ยกตัวอย่างประกอบ,synthetic-judge-v1,2026-07-20 12:44:59,0.07194133333333334,3.06070613861084
339,2026-07-20 12:44:59,เจ้าหน้าที่ศาลปกครอง (เชี่ยวชาญ) - สำนักวิจัยและวิชาการ,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2292,right,Claude,4,4,4,4,4,คำตอบขวาครบถ้วนกว่า มีการอธิบายหลักการชัดเจน ยกตัวอย่างกรณีที่เข้าข่ายการละเลยหน้าที่ และระบุข้อยกเว้นที่ไม่อยู่ในอำนาจศาลปกครองซึ่งสอดคล้องกับหลักฐานที่ให้มา การจัดรูปแบบอ่านง่าย มีประโยชน์ต่อประชาชนมากกว่า และแนะนำ 1355 เช่นกัน,synthetic-judge-v1,2026-07-20 12:44:59,0.407225,18.326399564743042
340,2026-07-20 12:45:02,ตุลาการศาลปกครอง - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2293,left,Gemini,3,3,2,3,3,คำตอบซ้ายตอบได้ตรงประเด็นในส่วนที่มีหลักฐานรองรับ คือการนับอายุความจากวันยื่นฟ้องครั้งแรก แต่ส่วนแรกที่กล่าวถึง 'วันที่เกิดเหตุ' หรือ 'วันที่ทราบ' ไม่มีหลักฐานในเอกสารที่ให้มารองรับโดยตรง อาจเป็นการเพิ่มเติมจากความรู้ทั่วไป ซึ่งอาจถูกต้องแต่ไม่ได้อ้างอิงจากหลักฐาน รายละเอียดน้อย ไม่มีการอ้างมาตรา 49 ที่ปรากฏในหลักฐาน,synthetic-judge-v1,2026-07-20 12:45:02,0.078036,3.2594850063323975
340,2026-07-20 12:45:02,ตุลาการศาลปกครอง - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2294,right,Claude,3,3,3,3,3,คำตอบขวามีการจัดรูปแบบดีกว่า มีตารางและหัวข้อชัดเจน อ้างถึงมาตรา 49 ซึ่งปรากฏในหลักฐาน และครอบคลุมประเด็นสำคัญจากหลักฐานได้ครบกว่า เช่น กรณีแก้ไขคำฟ้อง กรณีไม่แก้ไข และกรณีมอบฉันทะ อย่างไรก็ตาม ยังขาดรายละเอียดเฉพาะของมาตรา 49 เนื่องจากหลักฐานไม่ได้ระบุเนื้อหาของมาตราดังกล่าวไว้ครบถ้วน,synthetic-judge-v1,2026-07-20 12:45:02,0.38639999999999997,14.637192726135254
341,2026-07-20 12:45:06,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองในภูมิภาค,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2295,left,Gemini,5,4,3,4,4,คำตอบถูกต้องตรงประเด็น อ้างอิงหลักฐานได้ดี ระบุว่าไม่บังคับมีทนายความพร้อมเหตุผลเรื่องตุลาการแสวงหาข้อเท็จจริงเอง แต่ขาดการอธิบายเพิ่มเติมว่าแม้ไม่บังคับแต่อาจเป็นประโยชน์ในคดีซับซ้อน รูปแบบการนำเสนอเรียบง่ายแต่ครบถ้วนพอใช้,synthetic-judge-v1,2026-07-20 12:45:06,0.06867466666666668,2.7017648220062256
341,2026-07-20 12:45:06,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองในภูมิภาค,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2296,right,Claude,5,5,5,5,5,คำตอบถูกต้องครบถ้วน มีโครงสร้างชัดเจน แยกหัวข้อเป็นคำตอบหลัก เหตุผล และข้อแนะนำเพิ่มเติม อธิบายลักษณะพิเศษของคดีปกครองที่ตุลาการแสวงหาข้อเท็จจริงเองได้ดี มีการเปรียบเทียบกับคดีแพ่ง/อาญา และแนะนำว่าแม้ไม่บังคับแต่ทนายอาจเป็นประโยชน์ในคดีซับซ้อน ครบทุกมิติที่เป็นประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:45:06,0.34069,12.009077787399292
342,2026-07-20 12:45:30,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2297,left,Gemini,4,3,3,4,3,คำตอบซ้ายถูกต้องตามหลักฐาน อธิบายความหมายและเงื่อนไขได้ครบ 2 ใน 3 ข้อ แต่ขาดเงื่อนไขข้อที่ 3 ซึ่งปรากฏในหลักฐาน (แม้หลักฐานจะถูกตัดที่ '(3') ทำให้ความครบถ้วนลดลง การอธิบายกระชับและเข้าใจง่าย มีประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:45:30,0.07994000000000001,4.664291858673096
342,2026-07-20 12:45:30,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2298,right,Claude,4,4,4,4,4,คำตอบขวาถูกต้องตามหลักฐาน อธิบายครบทั้ง 3 เงื่อนไข มีการจัดรูปแบบชัดเจน มีตัวอย่างประกอบช่วยให้เข้าใจง่าย แม้เงื่อนไขข้อ 3 จะไม่ปรากฏชัดในหลักฐานที่ให้มา แต่สอดคล้องกับบริบทโดยรวม การนำเสนอเป็นระบบและมีประโยชน์ต่อประชาชนมากกว่า,synthetic-judge-v1,2026-07-20 12:45:30,0.40663,16.25778603553772
343,2026-07-20 12:45:34,ตุลาการศาลปกครอง - ศาลปกครอง,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2299,left,Gemini,3,3,3,3,3,คำตอบซ้ายตอบได้ตรงประเด็นพอสมควร ครอบคลุมองค์ประกอบหลักจากหลักฐาน ได้แก่ ชื่อ-ที่อยู่ สำเนาคำฟ้อง สำเนาพยานหลักฐาน และลายมือชื่อ แต่มีจุดบกพร่องคือนำเรื่องการถอนคำฟ้องมาใส่เป็นข้อ 4 ซึ่งไม่ใช่ 'เอกสารเบื้องต้น' ทำให้เนื้อหาคลาดเคลื่อนจากคำถาม นอกจากนี้หลักฐานที่มีไม่ได้ระบุรายการเอกสารครบถ้วนสมบูรณ์ คำตอบจึงไม่สามารถให้ข้อมูลได้ครบกว่านี้ได้ การนำเสนอเป็นข้อๆ อ่านง่าย,synthetic-judge-v1,2026-07-20 12:45:34,0.07863333333333333,4.41809344291687
343,2026-07-20 12:45:34,ตุลาการศาลปกครอง - ศาลปกครอง,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2300,right,Claude,3,3,3,3,3,คำตอบขวามีเนื้อหาเหมือนคำตอบซ้ายในแง่สาระ แต่จัดรูปแบบดีกว่าด้วย Markdown แบ่งหมวดหมู่ชัดเจน อ่านง่ายขึ้น อย่างไรก็ตามยังมีปัญหาเดียวกันคือนำเรื่องการถอนคำฟ้องมาใส่ในส่วน 'ข้อควรระวัง' ซึ่งไม่ตรงกับคำถามเรื่องเอกสารเบื้องต้น และข้อมูลจากหลักฐานก็ไม่ครบถ้วนพอที่จะตอบได้สมบูรณ์ การจัดรูปแบบที่ดีกว่าช่วยให้ใช้งานได้ง่ายขึ้นเล็กน้อย แต่สาระสำคัญเท่ากัน,synthetic-judge-v1,2026-07-20 12:45:34,0.35234499999999996,12.778450727462769
344,2026-07-20 12:45:40,พนักงานคดีปกครอง (ชำนาญการ) - ศาลปกครอง,หากหน่วยงานรัฐไม่ตอบหนังสือร้องเรียน ประชาชนมีช่องทางตามกฎหมายปกครองอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2301,left,Gemini,4,4,3,4,3,คำตอบซ้ายถูกต้องตามหลักฐาน ครอบคลุมประเด็นหลักคือ 90 วันก่อนฟ้อง และ 90 วันหลังพ้นกำหนดเพื่อฟ้องศาลปกครอง รวมถึงกรณีคดีแพ่งที่ต้องติดต่ออัยการ อย่างไรก็ตามข้อ 2 เรื่อง 'ร้องเรียนต่อหน่วยงานที่สูงขึ้น' ไม่มีในหลักฐานที่ให้มา ถือเป็นการเพิ่มข้อมูลที่ไม่ได้อ้างอิงจากหลักฐาน ลดความแม่นยำเล็กน้อย การจัดรูปแบบเรียบง่ายแต่อ่านได้,synthetic-judge-v1,2026-07-20 12:45:40,0.09097200000000001,5.139677047729492
